"userID","state_code","party"
19216,"NY","D"
19217,"NY","D"
19218,"NY","D"
19219,"NY","I"
19220,"NY","D"
19221,"NY","D"
19222,"NY","D"
19223,"NY","I"
19224,"NY","R"
19225,"NY","D"
19226,"NY","D"
19227,"NY","R"
19228,"NY","D"
19229,"NY","I"
19230,"NY","I"
19231,"NY","I"
19232,"NY","D"
19233,"NY","I"
19234,"NY","I"
19235,"NY","I"
19236,"NY","R"
19237,"NY","I"
19238,"NY","R"
19239,"NY","R"
19240,"NY","D"
19241,"NY","I"
19242,"NY","R"
19243,"NY","I"
19244,"NY","I"
19245,"NY","I"
19246,"NY","I"
19247,"NY","I"
19248,"NY","D"
19249,"NY","D"
19250,"NY","D"
19251,"NY","O"
19252,"NY","D"
19253,"NY","I"
19254,"NY","D"
19255,"NY","D"
19256,"NY","R"
19257,"NY","I"
19258,"NY","D"
19259,"NY","D"
19260,"NY","I"
19261,"NY","I"
19262,"NY","I"
19263,"NY","D"
19264,"NY","D"
19265,"NY","I"
19266,"NY","I"
19267,"NY","I"
19268,"NY","D"
19269,"NY","D"
19270,"NY","D"
19271,"NY","I"
19272,"NV","I"
19273,"NC","R"
19274,"NC","I"
19275,"NH","I"
19276,"NH","I"
19277,"NH","R"
19278,"NH","I"
19279,"NH","I"
19280,"NH","D"
19281,"NH","D"
19282,"NH","I"
19283,"NH","I"
19284,"NH","D"
19285,"NH","D"
19286,"NM","I"
19287,"NM","D"
19288,"NE","D"
19289,"NE","R"
19290,"NE","R"
19291,"KS","I"
19292,"AZ","I"
19293,"AZ","R"
19294,"AZ","D"
19295,"AZ","I"
19296,"AZ","I"
19297,"AZ","I"
19298,"VA","NA"
19299,"VA","NA"
19300,"VA","NA"
19301,"VA","NA"
19302,"VA","NA"
19303,"PA","D"
19304,"PA","L"
19305,"GA","NA"
19306,"GA","NA"
19307,"GA","NA"
19308,"GA","NA"
19309,"GA","NA"
19310,"GA","NA"
19311,"GA","NA"
19312,"FL","D"
19313,"FL","I"
19314,"FL","R"
19315,"FL","I"
19316,"FL","R"
19317,"FL","I"
19318,"FL","D"
19319,"FL","D"
19320,"FL","I"
19321,"FL","I"
19322,"FL","D"
19323,"FL","D"
19324,"FL","D"
19325,"CT","I"
19326,"CT","D"
19327,"KY","D"
19328,"KY","R"
19329,"KY","I"
19330,"KY","D"
19331,"KY","R"
19332,"KY","D"
19333,"KY","D"
19334,"KY","D"
19335,"KY","D"
19336,"KY","D"
19337,"MD","R"
19338,"MD","D"
19339,"MD","I"
19340,"MD","I"
19341,"MD","I"
19342,"MD","D"
19343,"MD","D"
19344,"MD","R"
19345,"MD","R"
19346,"MD","I"
19347,"MD","D"
19348,"MD","R"
19349,"MA","I"
19350,"MA","I"
19351,"MA","R"
19352,"OK","R"
19353,"OK","I"
19354,"OK","R"
19355,"OK","R"
19356,"OH","NA"
19357,"OH","NA"
19358,"OH","NA"
19359,"OH","NA"
19360,"OH","NA"
19361,"OH","NA"
19362,"OH","NA"
19363,"MI","NA"
19364,"MI","NA"
19365,"MI","NA"
19366,"MI","NA"
19367,"MI","NA"
19368,"MI","NA"
19369,"IA","R"
19370,"CO","D"
19371,"CO","D"
19372,"MN","NA"
19373,"VA","NA"
19374,"PA","R"
19375,"PA","R"
19376,"PA","R"
19377,"DE","I"
19378,"DC","D"
19379,"DC","D"
19380,"DC","D"
19381,"DC","R"
19382,"DC","D"
19383,"DC","D"
19384,"NC","R"
19385,"NC","R"
19386,"NC","I"
19387,"NC","I"
19388,"NC","R"
19389,"NC","I"
19390,"MO","NA"
19391,"MO","NA"
19392,"MO","NA"
19393,"MO","NA"
19394,"MO","NA"
19395,"MO","NA"
19396,"MO","NA"
19397,"MO","NA"
19398,"MO","NA"
19399,"IA","I"
19400,"IA","D"
19401,"IA","I"
19402,"IA","R"
19403,"IA","D"
19404,"PA","R"
19405,"CO","D"
19406,"NJ","I"
19407,"NJ","I"
19408,"NJ","I"
19409,"AR","NA"
19410,"AR","NA"
19411,"AR","NA"
19412,"AR","NA"
19413,"AR","NA"
19414,"OH","NA"
19415,"OH","NA"
19416,"OH","NA"
19417,"OH","NA"
19418,"OH","NA"
19419,"OH","NA"
19420,"OH","NA"
19421,"OH","NA"
19422,"OH","NA"
19423,"OH","NA"
19424,"IN","NA"
19425,"IN","NA"
19426,"IN","NA"
19427,"IN","NA"
19428,"IN","NA"
19429,"IL","NA"
19430,"IL","NA"
19431,"IL","NA"
19432,"IL","NA"
19433,"IL","NA"
19434,"IL","NA"
19435,"IL","NA"
19436,"IL","NA"
19437,"IL","NA"
19438,"IL","NA"
19439,"IL","NA"
19440,"IL","NA"
19441,"IL","NA"
19442,"IL","NA"
19443,"IL","NA"
19444,"IL","NA"
19445,"IL","NA"
19446,"IL","NA"
19447,"IL","NA"
19448,"IL","NA"
19449,"IL","NA"
19450,"IL","NA"
19451,"IL","NA"
19452,"WA","NA"
19453,"WA","NA"
19454,"WA","NA"
19455,"WA","NA"
19456,"WA","NA"
19457,"WA","NA"
19458,"WA","NA"
19459,"WA","NA"
19460,"WA","NA"
19461,"WA","NA"
19462,"WA","NA"
19463,"WA","NA"
19464,"WA","NA"
19465,"WA","NA"
19466,"WA","NA"
19467,"WA","NA"
19468,"SC","NA"
19469,"SC","NA"
19470,"SC","NA"
19471,"SC","NA"
19472,"MA","D"
19473,"MA","I"
19474,"FL","D"
19475,"FL","L"
19476,"FL","D"
19477,"FL","R"
19478,"FL","L"
19479,"FL","D"
19480,"FL","I"
19481,"FL","D"
19482,"FL","R"
19483,"FL","R"
19484,"FL","D"
19485,"FL","I"
19486,"FL","D"
19487,"FL","D"
19488,"FL","I"
19489,"FL","D"
19490,"FL","D"
19491,"FL","I"
19492,"FL","R"
19493,"AZ","I"
19494,"AZ","R"
19495,"AZ","I"
19496,"AZ","I"
19497,"AZ","I"
19498,"AZ","R"
19499,"AZ","I"
19500,"AZ","D"
19501,"AZ","I"
19502,"GA","NA"
19503,"GA","NA"
19504,"GA","NA"
19505,"GA","NA"
19506,"GA","NA"
19507,"GA","NA"
19508,"GA","NA"
19509,"GA","NA"
19510,"GA","NA"
19511,"CA","L"
19512,"CA","O"
19513,"CA","I"
19514,"CA","D"
19515,"CA","D"
19516,"CA","O"
19517,"CA","D"
19518,"CA","D"
19519,"CA","I"
19520,"CA","D"
19521,"CA","D"
19522,"CA","I"
19523,"CA","I"
19524,"CA","D"
19525,"CA","I"
19526,"CA","D"
19527,"CA","R"
19528,"CA","I"
19529,"CA","D"
19530,"CA","D"
19531,"CA","O"
19532,"CA","O"
19533,"CA","D"
19534,"CA","I"
19535,"CA","G"
19536,"CA","D"
19537,"CA","I"
19538,"CA","I"
19539,"CA","I"
19540,"CA","I"
19541,"CA","I"
19542,"CA","D"
19543,"CA","D"
19544,"CA","O"
19545,"CA","I"
19546,"CA","D"
19547,"CA","D"
19548,"CA","R"
19549,"CA","I"
19550,"CA","D"
19551,"CA","I"
19552,"CA","R"
19553,"CA","I"
19554,"CA","O"
19555,"CA","L"
19556,"CA","D"
19557,"AK","I"
19558,"AL","NA"
19559,"AL","NA"
19560,"AL","NA"
19561,"AL","NA"
19562,"AL","NA"
19563,"CO","R"
19564,"CO","I"
19565,"CO","I"
19566,"CO","D"
19567,"VA","NA"
19568,"VA","NA"
19569,"VA","NA"
19570,"NY","I"
19571,"NY","D"
19572,"NY","I"
19573,"NY","I"
19574,"NY","D"
19575,"NY","R"
19576,"NY","I"
19577,"NY","I"
19578,"NY","R"
19579,"NY","D"
19580,"NY","D"
19581,"NY","D"
19582,"NY","D"
19583,"NY","D"
19584,"NY","I"
19585,"NY","D"
19586,"NY","I"
19587,"NY","D"
19588,"NY","I"
19589,"NY","I"
19590,"NY","D"
19591,"NY","I"
19592,"NY","I"
19593,"NY","I"
19594,"NY","I"
19595,"NY","D"
19596,"NY","D"
19597,"NY","D"
19598,"NY","I"
19599,"NY","R"
19600,"NV","D"
19601,"NV","D"
19602,"NV","I"
19603,"NV","I"
19604,"NV","I"
19605,"NC","I"
19606,"NC","D"
19607,"NC","I"
19608,"NC","D"
19609,"PA","D"
19610,"CT","R"
19611,"DE","R"
19612,"OR","I"
19613,"OR","I"
19614,"OR","I"
19615,"OR","I"
19616,"NC","I"
19617,"NC","D"
19618,"NC","R"
19619,"NJ","I"
19620,"NJ","I"
19621,"NJ","D"
19622,"NJ","R"
19623,"NJ","G"
19624,"CO","D"
19625,"CO","I"
19626,"CO","D"
19627,"CO","D"
19628,"CO","R"
19629,"ID","R"
19630,"PA","D"
19631,"PA","R"
19632,"PA","O"
19633,"IA","R"
19634,"IA","R"
19635,"IA","R"
19636,"IA","I"
19637,"VA","NA"
19638,"WA","NA"
19639,"WA","NA"
19640,"WA","NA"
19641,"WA","NA"
19642,"WA","NA"
19643,"WA","NA"
19644,"WA","NA"
19645,"MO","NA"
19646,"MO","NA"
19647,"MO","NA"
19648,"UT","R"
19649,"FL","I"
19650,"FL","I"
19651,"FL","G"
19652,"FL","I"
19653,"FL","I"
19654,"FL","I"
19655,"FL","I"
19656,"FL","I"
19657,"FL","R"
19658,"FL","I"
19659,"FL","I"
19660,"FL","I"
19661,"FL","I"
19662,"FL","D"
19663,"OH","NA"
19664,"OH","NA"
19665,"OH","NA"
19666,"OH","NA"
19667,"OH","NA"
19668,"OH","NA"
19669,"OH","NA"
19670,"OH","NA"
19671,"OH","NA"
19672,"GA","NA"
19673,"GA","NA"
19674,"GA","NA"
19675,"GA","NA"
19676,"MD","D"
19677,"MD","D"
19678,"MD","R"
19679,"MD","I"
19680,"MD","R"
19681,"MD","D"
19682,"CT","I"
19683,"CT","D"
19684,"LA","R"
19685,"LA","R"
19686,"LA","D"
19687,"LA","D"
19688,"LA","I"
19689,"LA","I"
19690,"LA","D"
19691,"LA","R"
19692,"LA","I"
19693,"LA","I"
19694,"RI","I"
19695,"RI","I"
19696,"RI","I"
19697,"RI","I"
19698,"TX","NA"
19699,"TX","NA"
19700,"TX","NA"
19701,"TX","NA"
19702,"TX","NA"
19703,"TX","NA"
19704,"TX","NA"
19705,"TX","NA"
19706,"TX","NA"
19707,"TX","NA"
19708,"TX","NA"
19709,"TX","NA"
19710,"TX","NA"
19711,"TX","NA"
19712,"TX","NA"
19713,"TX","NA"
19714,"TX","NA"
19715,"TX","NA"
19716,"TX","NA"
19717,"TX","NA"
19718,"TX","NA"
19719,"TX","NA"
19720,"TX","NA"
19721,"TX","NA"
19722,"TX","NA"
19723,"TX","NA"
19724,"TX","NA"
19725,"TX","NA"
19726,"TX","NA"
19727,"TX","NA"
19728,"TX","NA"
19729,"TX","NA"
19730,"TX","NA"
19731,"TX","NA"
19732,"TX","NA"
19733,"TX","NA"
19734,"TX","NA"
19735,"TX","NA"
19736,"TX","NA"
19737,"TX","NA"
19738,"TX","NA"
19739,"TX","NA"
19740,"TX","NA"
19741,"TX","NA"
19742,"TX","NA"
19743,"TX","NA"
19744,"TX","NA"
19745,"TX","NA"
19746,"TX","NA"
19747,"TX","NA"
19748,"TX","NA"
19749,"TX","NA"
19750,"TX","NA"
19751,"TX","NA"
19752,"TX","NA"
19753,"TX","NA"
19754,"TX","NA"
19755,"TX","NA"
19756,"TX","NA"
19757,"TX","NA"
19758,"TX","NA"
19759,"TX","NA"
19760,"TX","NA"
19761,"TX","NA"
19762,"TX","NA"
19763,"TX","NA"
19764,"TX","NA"
19765,"NJ","I"
19766,"NJ","I"
19767,"NJ","I"
19768,"NJ","I"
19769,"NJ","I"
19770,"NC","D"
19771,"NC","I"
19772,"NC","D"
19773,"NC","I"
19774,"CO","I"
19775,"KS","R"
19776,"IA","D"
19777,"IA","I"
19778,"VA","NA"
19779,"VA","NA"
19780,"VA","NA"
19781,"VT","NA"
19782,"PA","R"
19783,"PA","R"
19784,"PA","R"
19785,"MI","NA"
19786,"MI","NA"
19787,"MI","NA"
19788,"MI","NA"
19789,"MI","NA"
19790,"MI","NA"
19791,"MI","NA"
19792,"MI","NA"
19793,"MI","NA"
19794,"MI","NA"
19795,"MI","NA"
19796,"MI","NA"
19797,"MI","NA"
19798,"MI","NA"
19799,"MI","NA"
19800,"DE","I"
19801,"MA","D"
19802,"MA","D"
19803,"MA","R"
19804,"MA","I"
19805,"MA","I"
19806,"MA","I"
19807,"MA","I"
19808,"MA","I"
19809,"MA","I"
19810,"MA","R"
19811,"IN","NA"
19812,"IN","NA"
19813,"IN","NA"
19814,"IN","NA"
19815,"IN","NA"
19816,"IN","NA"
19817,"IN","NA"
19818,"IN","NA"
19819,"IN","NA"
19820,"IN","NA"
19821,"IN","NA"
19822,"IN","NA"
19823,"MN","NA"
19824,"MN","NA"
19825,"OK","D"
19826,"OK","I"
19827,"VA","NA"
19828,"VA","NA"
19829,"VA","NA"
19830,"VA","NA"
19831,"VA","NA"
19832,"VA","NA"
19833,"AZ","D"
19834,"AZ","I"
19835,"AZ","I"
19836,"AZ","I"
19837,"AZ","R"
19838,"NY","I"
19839,"NY","D"
19840,"NY","D"
19841,"NY","I"
19842,"NY","D"
19843,"NY","R"
19844,"NY","I"
19845,"NY","R"
19846,"NY","I"
19847,"NY","D"
19848,"NY","D"
19849,"NY","I"
19850,"NY","D"
19851,"NY","D"
19852,"NY","D"
19853,"NY","I"
19854,"NY","I"
19855,"NY","D"
19856,"NY","D"
19857,"NY","I"
19858,"NY","I"
19859,"NY","I"
19860,"NY","D"
19861,"NY","R"
19862,"NY","R"
19863,"NY","I"
19864,"NY","D"
19865,"NY","D"
19866,"AR","NA"
19867,"AR","NA"
19868,"AR","NA"
19869,"KY","R"
19870,"KY","O"
19871,"KY","O"
19872,"KY","R"
19873,"KY","R"
19874,"KY","R"
19875,"IA","R"
19876,"IA","I"
19877,"IA","I"
19878,"IA","D"
19879,"CO","I"
19880,"CO","R"
19881,"CO","I"
19882,"CO","D"
19883,"CO","I"
19884,"CO","I"
19885,"PA","O"
19886,"AK","I"
19887,"AK","R"
19888,"CO","I"
19889,"CO","R"
19890,"MN","NA"
19891,"SD","I"
19892,"SD","I"
19893,"SD","R"
19894,"FL","I"
19895,"FL","R"
19896,"FL","R"
19897,"FL","D"
19898,"FL","R"
19899,"FL","R"
19900,"FL","R"
19901,"FL","R"
19902,"VA","NA"
19903,"VA","NA"
19904,"IA","I"
19905,"IA","I"
19906,"RI","I"
19907,"CA","I"
19908,"CA","R"
19909,"CA","D"
19910,"CA","D"
19911,"CA","I"
19912,"CA","I"
19913,"WV","R"
19914,"WV","R"
19915,"WV","R"
19916,"WV","D"
19917,"WV","I"
19918,"WV","I"
19919,"WV","I"
19920,"KS","D"
19921,"KS","I"
19922,"KS","I"
19923,"DC","D"
19924,"DC","D"
19925,"NC","I"
19926,"NC","R"
19927,"NC","I"
19928,"NC","I"
19929,"NC","R"
19930,"NC","R"
19931,"NC","R"
19932,"NC","I"
19933,"NC","R"
19934,"NC","R"
19935,"IA","I"
19936,"WA","NA"
19937,"WA","NA"
19938,"WA","NA"
19939,"WA","NA"
19940,"WA","NA"
19941,"WA","NA"
19942,"WA","NA"
19943,"WA","NA"
19944,"WA","NA"
19945,"WA","NA"
19946,"WA","NA"
19947,"WA","NA"
19948,"WA","NA"
19949,"WA","NA"
19950,"WA","NA"
19951,"WA","NA"
19952,"WA","NA"
19953,"WA","NA"
19954,"WA","NA"
19955,"VA","NA"
19956,"OH","NA"
19957,"OH","NA"
19958,"OH","NA"
19959,"OH","NA"
19960,"OH","NA"
19961,"OH","NA"
19962,"OH","NA"
19963,"OH","NA"
19964,"OH","NA"
19965,"OH","NA"
19966,"OH","NA"
19967,"OH","NA"
19968,"OH","NA"
19969,"OH","NA"
19970,"OH","NA"
19971,"OH","NA"
19972,"OH","NA"
19973,"OH","NA"
19974,"OH","NA"
19975,"IL","NA"
19976,"IL","NA"
19977,"IL","NA"
19978,"IL","NA"
19979,"IL","NA"
19980,"IL","NA"
19981,"IL","NA"
19982,"PA","D"
19983,"PA","O"
19984,"PA","I"
19985,"CO","I"
19986,"CO","I"
19987,"CO","I"
19988,"CO","R"
19989,"CO","I"
19990,"CO","D"
19991,"CO","I"
19992,"CO","R"
19993,"FL","I"
19994,"FL","I"
19995,"FL","I"
19996,"FL","D"
19997,"ID","I"
19998,"TX","NA"
19999,"TX","NA"
20000,"TX","NA"
20001,"TX","NA"
20002,"TX","NA"
20003,"NE","R"
20004,"NE","R"
20005,"NE","R"
20006,"NE","R"
20007,"NE","R"
20008,"NE","R"
20009,"NE","D"
20010,"NE","I"
20011,"HI","NA"
20012,"HI","NA"
20013,"CT","I"
20014,"CT","D"
20015,"TN","NA"
20016,"TN","NA"
20017,"TN","NA"
20018,"TN","NA"
20019,"TN","NA"
20020,"TN","NA"
20021,"TN","NA"
20022,"TN","NA"
20023,"TN","NA"
20024,"TN","NA"
20025,"TN","NA"
20026,"TN","NA"
20027,"TN","NA"
20028,"TN","NA"
20029,"TN","NA"
20030,"TN","NA"
20031,"TN","NA"
20032,"TN","NA"
20033,"TN","NA"
20034,"TN","NA"
20035,"SC","NA"
20036,"SC","NA"
20037,"SC","NA"
20038,"SC","NA"
20039,"SC","NA"
20040,"SC","NA"
20041,"SC","NA"
20042,"SC","NA"
20043,"SC","NA"
20044,"SC","NA"
20045,"CO","I"
20046,"CO","I"
20047,"MD","R"
20048,"MD","I"
20049,"MD","D"
20050,"MD","D"
20051,"MD","D"
20052,"MD","I"
20053,"MD","D"
20054,"MD","R"
20055,"MD","D"
20056,"MD","I"
20057,"IN","NA"
20058,"IN","NA"
20059,"AZ","R"
20060,"AZ","I"
20061,"AZ","I"
20062,"AZ","L"
20063,"AZ","I"
20064,"MA","D"
20065,"MA","R"
20066,"MA","I"
20067,"MA","I"
20068,"MA","R"
20069,"MA","I"
20070,"MA","R"
20071,"MA","D"
20072,"MA","I"
20073,"IA","R"
20074,"IA","I"
20075,"IA","I"
20076,"AR","NA"
20077,"AR","NA"
20078,"AR","NA"
20079,"AR","NA"
20080,"AR","NA"
20081,"MI","NA"
20082,"MI","NA"
20083,"MI","NA"
20084,"MI","NA"
20085,"MI","NA"
20086,"MI","NA"
20087,"MI","NA"
20088,"MI","NA"
20089,"MI","NA"
20090,"MI","NA"
20091,"MI","NA"
20092,"MI","NA"
20093,"MI","NA"
20094,"NY","I"
20095,"NY","D"
20096,"NY","R"
20097,"NY","I"
20098,"NY","D"
20099,"NY","D"
20100,"NY","I"
20101,"NY","I"
20102,"NY","I"
20103,"NY","D"
20104,"NY","D"
20105,"NY","D"
20106,"NY","D"
20107,"NY","I"
20108,"NY","D"
20109,"NY","D"
20110,"NY","D"
20111,"NY","D"
20112,"NY","I"
20113,"NY","I"
20114,"NY","D"
20115,"NY","I"
20116,"NY","D"
20117,"NY","D"
20118,"NY","D"
20119,"NY","I"
20120,"NY","D"
20121,"NY","D"
20122,"NY","D"
20123,"NY","R"
20124,"NY","D"
20125,"NY","R"
20126,"NV","R"
20127,"NV","R"
20128,"NV","D"
20129,"NV","R"
20130,"NV","D"
20131,"NV","R"
20132,"TX","NA"
20133,"TX","NA"
20134,"TX","NA"
20135,"TX","NA"
20136,"TX","NA"
20137,"TX","NA"
20138,"TX","NA"
20139,"TX","NA"
20140,"TX","NA"
20141,"TX","NA"
20142,"TX","NA"
20143,"TX","NA"
20144,"TX","NA"
20145,"TX","NA"
20146,"TX","NA"
20147,"TX","NA"
20148,"TX","NA"
20149,"TX","NA"
20150,"TX","NA"
20151,"TX","NA"
20152,"TX","NA"
20153,"TX","NA"
20154,"TX","NA"
20155,"TX","NA"
20156,"TX","NA"
20157,"TX","NA"
20158,"TX","NA"
20159,"TX","NA"
20160,"TX","NA"
20161,"TX","NA"
20162,"TX","NA"
20163,"TX","NA"
20164,"TX","NA"
20165,"TX","NA"
20166,"TX","NA"
20167,"DE","I"
20168,"PA","D"
20169,"PA","D"
20170,"KY","O"
20171,"KY","R"
20172,"KY","D"
20173,"KY","D"
20174,"KY","R"
20175,"GA","NA"
20176,"GA","NA"
20177,"GA","NA"
20178,"GA","NA"
20179,"GA","NA"
20180,"GA","NA"
20181,"GA","NA"
20182,"GA","NA"
20183,"GA","NA"
20184,"GA","NA"
20185,"GA","NA"
20186,"UT","R"
20187,"UT","I"
20188,"CO","D"
20189,"CO","R"
20190,"RI","I"
20191,"RI","D"
20192,"RI","D"
20193,"IA","I"
20194,"IA","D"
20195,"SD","R"
20196,"SD","I"
20197,"SD","R"
20198,"SD","R"
20199,"CA","D"
20200,"CA","O"
20201,"MT","NA"
20202,"WA","NA"
20203,"WA","NA"
20204,"WA","NA"
20205,"WA","NA"
20206,"WA","NA"
20207,"WA","NA"
20208,"NJ","D"
20209,"NJ","D"
20210,"NJ","I"
20211,"NJ","I"
20212,"NJ","D"
20213,"NJ","I"
20214,"PA","R"
20215,"PA","D"
20216,"PA","O"
20217,"MO","NA"
20218,"MO","NA"
20219,"MO","NA"
20220,"MO","NA"
20221,"MO","NA"
20222,"MO","NA"
20223,"MO","NA"
20224,"MO","NA"
20225,"MO","NA"
20226,"MO","NA"
20227,"MO","NA"
20228,"MO","NA"
20229,"OR","D"
20230,"OR","I"
20231,"OR","G"
20232,"OR","D"
20233,"OR","I"
20234,"OR","I"
20235,"OR","L"
20236,"OR","D"
20237,"OR","O"
20238,"OR","I"
20239,"OR","R"
20240,"FL","R"
20241,"FL","I"
20242,"FL","I"
20243,"FL","I"
20244,"FL","I"
20245,"FL","I"
20246,"FL","R"
20247,"FL","I"
20248,"FL","D"
20249,"FL","D"
20250,"FL","D"
20251,"FL","R"
20252,"FL","D"
20253,"FL","I"
20254,"FL","R"
20255,"FL","I"
20256,"FL","D"
20257,"FL","R"
20258,"FL","D"
20259,"FL","R"
20260,"FL","R"
20261,"TX","NA"
20262,"TX","NA"
20263,"TX","NA"
20264,"TX","NA"
20265,"TX","NA"
20266,"TX","NA"
20267,"TX","NA"
20268,"TX","NA"
20269,"TX","NA"
20270,"TX","NA"
20271,"TX","NA"
20272,"TX","NA"
20273,"TX","NA"
20274,"TX","NA"
20275,"TX","NA"
20276,"TX","NA"
20277,"TX","NA"
20278,"TX","NA"
20279,"TX","NA"
20280,"TX","NA"
20281,"TX","NA"
20282,"TX","NA"
20283,"TX","NA"
20284,"TX","NA"
20285,"TX","NA"
20286,"TX","NA"
20287,"TX","NA"
20288,"GA","NA"
20289,"GA","NA"
20290,"GA","NA"
20291,"GA","NA"
20292,"GA","NA"
20293,"GA","NA"
20294,"GA","NA"
20295,"GA","NA"
20296,"GA","NA"
20297,"GA","NA"
20298,"GA","NA"
20299,"ID","R"
20300,"AL","NA"
20301,"AL","NA"
20302,"AL","NA"
20303,"AL","NA"
20304,"AL","NA"
20305,"AL","NA"
20306,"CA","O"
20307,"CA","D"
20308,"CA","I"
20309,"CA","I"
20310,"CA","I"
20311,"CA","R"
20312,"CA","I"
20313,"CA","O"
20314,"CA","D"
20315,"CA","I"
20316,"CA","I"
20317,"CA","O"
20318,"CA","R"
20319,"CA","I"
20320,"CA","R"
20321,"CA","I"
20322,"CA","D"
20323,"CA","D"
20324,"CA","I"
20325,"CA","I"
20326,"CA","D"
20327,"CA","R"
20328,"CA","I"
20329,"CA","D"
20330,"CA","I"
20331,"CA","R"
20332,"CA","D"
20333,"CA","R"
20334,"CA","I"
20335,"CA","I"
20336,"CA","I"
20337,"CA","I"
20338,"CA","D"
20339,"CA","I"
20340,"CA","D"
20341,"CA","D"
20342,"CA","R"
20343,"CA","I"
20344,"CA","I"
20345,"CA","I"
20346,"CA","I"
20347,"CA","I"
20348,"CA","D"
20349,"CA","I"
20350,"CA","I"
20351,"CA","I"
20352,"CA","D"
20353,"CA","I"
20354,"CA","R"
20355,"CA","I"
20356,"CA","L"
20357,"CA","R"
20358,"CA","R"
20359,"CA","R"
20360,"CA","I"
20361,"CA","I"
20362,"CA","D"
20363,"CA","D"
20364,"CA","D"
20365,"CA","R"
20366,"CA","I"
20367,"CA","R"
20368,"CA","R"
20369,"CA","I"
20370,"CA","D"
20371,"CA","D"
20372,"CA","I"
20373,"AZ","I"
20374,"AZ","I"
20375,"AZ","I"
20376,"IA","R"
20377,"IA","I"
20378,"IA","I"
20379,"IA","R"
20380,"IA","I"
20381,"IA","I"
20382,"IA","I"
20383,"CT","I"
20384,"OH","NA"
20385,"OH","NA"
20386,"OH","NA"
20387,"OH","NA"
20388,"OH","NA"
20389,"OH","NA"
20390,"OH","NA"
20391,"OH","NA"
20392,"OH","NA"
20393,"DE","I"
20394,"NE","R"
20395,"NE","R"
20396,"NE","I"
20397,"NE","I"
20398,"NE","R"
20399,"KS","I"
20400,"MD","I"
20401,"MD","R"
20402,"CA","I"
20403,"NC","I"
20404,"NC","I"
20405,"NC","R"
20406,"NC","R"
20407,"NC","D"
20408,"NC","R"
20409,"NC","D"
20410,"NC","I"
20411,"NC","R"
20412,"NC","R"
20413,"NC","I"
20414,"NC","I"
20415,"NC","D"
20416,"NC","I"
20417,"NC","I"
20418,"NC","D"
20419,"NC","I"
20420,"NC","I"
20421,"NC","I"
20422,"OK","R"
20423,"OK","R"
20424,"OK","R"
20425,"HI","NA"
20426,"HI","NA"
20427,"HI","NA"
20428,"SC","NA"
20429,"SC","NA"
20430,"SC","NA"
20431,"SC","NA"
20432,"SC","NA"
20433,"SC","NA"
20434,"IN","NA"
20435,"IN","NA"
20436,"IN","NA"
20437,"IN","NA"
20438,"IN","NA"
20439,"IN","NA"
20440,"IN","NA"
20441,"IN","NA"
20442,"WV","D"
20443,"WV","D"
20444,"KY","R"
20445,"KY","D"
20446,"KY","R"
20447,"KY","D"
20448,"KY","R"
20449,"KY","R"
20450,"KY","R"
20451,"KY","D"
20452,"KY","D"
20453,"CO","R"
20454,"CO","D"
20455,"OR","D"
20456,"OR","R"
20457,"OR","I"
20458,"OR","I"
20459,"OR","D"
20460,"OR","R"
20461,"OR","I"
20462,"VA","NA"
20463,"VA","NA"
20464,"PA","R"
20465,"MI","NA"
20466,"MI","NA"
20467,"MI","NA"
20468,"MI","NA"
20469,"MN","NA"
20470,"MN","NA"
20471,"MN","NA"
20472,"NH","R"
20473,"VT","NA"
20474,"IA","I"
20475,"IA","I"
20476,"IA","R"
20477,"CA","I"
20478,"CA","I"
20479,"CA","L"
20480,"WA","NA"
20481,"WA","NA"
20482,"WA","NA"
20483,"LA","D"
20484,"LA","R"
20485,"LA","I"
20486,"LA","R"
20487,"LA","D"
20488,"LA","I"
20489,"MD","D"
20490,"MD","D"
20491,"MD","R"
20492,"MD","R"
20493,"MD","D"
20494,"DC","D"
20495,"DC","D"
20496,"DC","I"
20497,"DC","I"
20498,"DC","I"
20499,"DC","R"
20500,"DC","D"
20501,"DC","D"
20502,"DC","D"
20503,"DC","D"
20504,"DC","D"
20505,"FL","I"
20506,"FL","I"
20507,"FL","D"
20508,"FL","I"
20509,"FL","I"
20510,"FL","R"
20511,"FL","I"
20512,"OK","R"
20513,"CT","I"
20514,"CT","L"
20515,"CT","R"
20516,"CT","D"
20517,"CT","I"
20518,"NV","D"
20519,"NV","D"
20520,"NV","R"
20521,"NV","D"
20522,"NV","R"
20523,"NV","I"
20524,"NV","R"
20525,"OH","NA"
20526,"OH","NA"
20527,"OH","NA"
20528,"OH","NA"
20529,"OH","NA"
20530,"ME","I"
20531,"NC","R"
20532,"CO","L"
20533,"NM","D"
20534,"OK","R"
20535,"OK","I"
20536,"OK","R"
20537,"OK","D"
20538,"IA","I"
20539,"IA","D"
20540,"AR","NA"
20541,"AR","NA"
20542,"AR","NA"
20543,"AR","NA"
20544,"AR","NA"
20545,"AR","NA"
20546,"AR","NA"
20547,"VA","NA"
20548,"VA","NA"
20549,"VA","NA"
20550,"VA","NA"
20551,"GA","NA"
20552,"GA","NA"
20553,"GA","NA"
20554,"GA","NA"
20555,"GA","NA"
20556,"VT","NA"
