userID,text,created_at,favorite_count,followers_account,friends_count,location
6666,"Apparently, ""bigly"" is a synonym for ""yooge"" #debatenight",10/19/2016 21:32:37 EDT,367,1057,1938,"Boston, MA"
961,RT @igorvolsky: $434.4 billion: That’s how much nation’s top 12 industries would lose in GDP under Trump’s mass deportation plan. https://t…,10/19/2016 21:32:37 EDT,19973,118,257,Washington State
14427,Somebody draw a picture of sputum with a Trump sock puppet quickly. I BEG OF YOU. #debatenight #fb,10/19/2016 21:32:37 EDT,19,126,216,"Nashville, TN"
1460,"""NO PUPPET NO PUPPET! YOURE THE PUPPET"" --my toddler or a man actually running for president of the United States of America 🙄😳",10/19/2016 21:32:37 EDT,33,275,189,Philadelphia
12338,I've been wondering why my phone had such a low battery today. Turns out I accidentally unplugged my charger.,10/19/2016 21:32:38 EDT,3966,134,356,"Denver, CO"
15593,Dang Putin #DebateNight,10/19/2016 21:32:39 EDT,400,248,251,"San Buenaventura (Ventura), CA"
15627,Bernie please come back we miss you @SenSanders #PresidentialDebate,10/19/2016 21:32:39 EDT,1329,279,1457,Boardman
19438,RUSSELL!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! #cubs,10/19/2016 21:32:40 EDT,851,112,393,"Chicago, IL"
20973,"RT @ZekeJMiller: Pool: A few scattered gasps as Trump says there are some ""bad hombres"" in the country.",10/19/2016 21:32:41 EDT,12707,178,105,florida for now
22390,"RT @TeamTrump: Clinton wants “open borders,” even if it means going further than Obama’s unconstitutional amnesty! #Debates https://t.co/QX…",10/19/2016 21:32:41 EDT,51,843,1697,"Jefferson, GA"
18218,No YOU'RE the puppet! #YoureThePuppet #debatenight,10/19/2016 21:32:41 EDT,476,798,283,"Boston, MA"
18771,"Trump is doing really well, for Trump. Kinda crushed her on that last immigration segment tbh",10/19/2016 21:32:42 EDT,1418,2219,1748,"Washington, DC"
7128,RT @DineshDSouza: Hillary wants courts to enforce abortion rights that are nowhere stated in the Constitution but not gun rights which expl…,10/19/2016 21:32:42 EDT,142,94,153,"Lexington Park, MD"
8337,"bruddabois: bruddabois: just-shower-thoughts: If you’re driving a Tesla and it get stolen, is it now an... https://t.co/r4vREDbOYV",10/19/2016 21:32:42 EDT,2650,296,381,"Labelle, FL"
1445,How in the world did this man get this far in our presidential political process? #INSANITY16 #debatenight,10/19/2016 21:32:43 EDT,329,303,563,Pennsylvania
4820,@BlissTabitha @shan34976498 how can you vote for someone that wants to GUT &amp; DISEMBOWEL the FIRST Ammendment?!?!?!?… https://t.co/DgkF7F0Rr0,10/19/2016 21:32:43 EDT,2026,313,996,"Casper, WY"
9866,"""But I'm not a puppet........ You're a puppet."" Good comeback, D. #debate",10/19/2016 21:32:44 EDT,9982,14156,829,New York
22562,"RT @lynn_vroman: #debatenight ""Because he'd rather have a puppet."" Yes! Yes!",10/19/2016 21:32:44 EDT,1472,679,570,"Florida, USA"
11839,"RT @ADL_National: We need comprehensive immigration reform, after all we are a nation of immigrants https://t.co/QCBE09TBtU #debates",10/19/2016 21:32:45 EDT,3326,321,369,"New York, NY"
9544,@JustinRaimondo Killary's pushing for another Cold War. Unbelievable.,10/19/2016 21:32:45 EDT,5903,2553,3519,"Sarasota, FL"
16833,RT @bjnovak: Trump is not going to win the argument about who looks more like a puppet,10/19/2016 21:32:45 EDT,5294,291,601,"Washington, DC"
11485,RT @JohnFromCranber: #Obama WH Wants to Keep Clinton Foundation Emails Hidden Till Late 2018 https://t.co/gzEZMUWqnT 'Transparency' #tcot h…,10/19/2016 21:32:48 EDT,6912,2796,2954,GEORGIA
20404,1 out of 4.,10/19/2016 21:32:49 EDT,112,129,501,"Charlotte, NC"
21649,Love this movie #blackflamecandle,10/19/2016 21:32:50 EDT,5748,693,588,Delaware
9763,Let's not worry about the cyber attacks @HillaryClinton let's worry about what you said #debatenight,10/19/2016 21:32:51 EDT,67,166,148,"Dutchess County, NY"
10470,"RT @TimFederle: When they go bad hombres, we go https://t.co/HesP1gJarF",10/19/2016 21:32:51 EDT,2971,8232,1161,New York City 
20038,Can you believe Hillary Clinton was able to get out of that question? #DebatesNight,10/19/2016 21:32:51 EDT,3293,913,1117,"Greenville, SC"
18656,RT @thelindywest: NO PUPPET NO PUPPET YOU'RE THE PUPPET,10/19/2016 21:32:51 EDT,651,291,479,"Chicago, IL"
9047,buhbuhbuh bad to the bone #badhombres https://t.co/sMHBnzY4Lb #debatenight https://t.co/Rs1c6giDWq,10/19/2016 21:32:51 EDT,1219,395,233,"New York, New York"
1910,RT @LoneRider37: HIIII  MY    SEXY LADY HAPPY WEDNESDAY BLESSINGS AND LOT OF KISSES https://t.co/ypgFfZ6dsv,10/19/2016 21:32:52 EDT,36330,7674,5598,Fabulous Las Vegas- NO DMs PLZ
2603,That  we should have a border wall to keep out ilegals and mass amounts of drugs that have come from the south comming into the USA.,10/19/2016 21:32:53 EDT,411,65,351,SanDiego Calif
15846,Ah. The Donald we all know is breaking out of that calm shell. It's gonna be lit #debate,10/19/2016 21:32:54 EDT,22101,349,414,"Miami, FL"
20703,"Oy vey, this Putinesca again? PIN THE TAIL ON THE PUPPET 👅#awkward #debatenight",10/19/2016 21:32:54 EDT,106,1296,691,"New York, NY"
3625,Bang,10/19/2016 21:32:55 EDT,58,266,292,"Cleveland, OH"
11004,OHHHHH ITS BAD ITS BAD ITS BAD MAKE IT STOP,10/19/2016 21:32:55 EDT,11692,123,622,Kansas
14242,(Until @HillaryClinton pokes the bear on Putin!),10/19/2016 21:32:56 EDT,27132,8932,3132,"Washington, D.C., and Missouri"
11485,"RT @MelissaAFrancis: For the record, she ""went low"" first. Someone call Michelle. #Debatenight",10/19/2016 21:32:56 EDT,6912,2796,2954,GEORGIA
8933,"Key word... ""Puppet"". ""No you're the puppet.""",10/19/2016 21:32:56 EDT,60,606,951,"Minneapolis, MN"
2315,"If Hillary &amp; her people weren't a big bag of deplorables, @wikileaks wouldn't be a problem for them at all.",10/19/2016 21:32:56 EDT,1261,1463,951,"Columbia, MO"
15854,RT @KevOnStage: I hate the way Donald Trump breathes.,10/19/2016 21:32:56 EDT,2780,56,103,"Fort Walton Beach, FL"
21321,I know you are but what am I? Infinity,10/19/2016 21:32:57 EDT,3631,1014,733,West Palm Beast
1910,"RT @cmbeachbum: #WCW
Shoutout to the lovely @prettypinkacres 😍 https://t.co/4FuI76v0nF",10/19/2016 21:32:57 EDT,36331,7674,5598,Fabulous Las Vegas- NO DMs PLZ
21898,@bess_courtney @positivelyjules 😏😏😏,10/19/2016 21:32:59 EDT,11897,1306,984,Wentzylvania
3234,"Snifffffff look sniff Putin. You’re the puppet? Crackpipe what? Of course @realDonaldTrump wants Putin as his buddy, he compliments him",10/19/2016 21:33:02 EDT,742,4694,3151,"Laguna Beach, CA"
17840,RT @KellyannePolls: --- &gt; https://t.co/hE5b2ghYjN,10/19/2016 21:33:02 EDT,2600,68611,595,Here and there. Usually NYC.
675,The Trump rails are coming off if you had 30 minutes in the pool you win #debatenight,10/19/2016 21:33:03 EDT,146,246,1513,The great State of New Jersey!
12493,We don't have a foreign govt interfering except YOUR SHADOW GOVT. She's getting caught! 😂😂😂😂 #debatenight,10/19/2016 21:33:04 EDT,25309,1430,2654,"York, ME"
16628,This inning https://t.co/O12tQr8HAq,10/19/2016 21:33:05 EDT,2794,322,322,"Jensen Beach, FL, Normal, IL"
10918,"@the622realm No, you are.",10/19/2016 21:33:05 EDT,107,494,490,"Steamboat Springs, Colorado"
10470,RT @AnaGasteyer: Weirdly my actual living baby ripped me and I still support roe v. Wade.,10/19/2016 21:33:07 EDT,2974,8232,1161,New York City 
14366,The interruptions have begun.,10/19/2016 21:33:07 EDT,128,309,295,"Austin, TX"
22220,He'd rather believe Putin than US intelligence--nice point.,10/19/2016 21:33:08 EDT,2195,1538,464,"Chicago, IL"
6762,"H: ""Donald's giving Putin everything on his Amazon wishlist."" #Debate",10/19/2016 21:33:09 EDT,3203,1555,1869,Wellfleet-Brooklyn
12722,“The Story Behind Donald Trump’s Undocumented Polish Workers” by @emorwee https://t.co/ve6nWTTJMI,10/19/2016 21:33:09 EDT,4299,149,1070," Adelanto, CA 92301"
8889,"Don’t lose it, funny. Don’t lose it. You’re ok. You’re ok. #debatenight #debates #VegasDebate",10/19/2016 21:33:09 EDT,2959,525,930,"Minneapolis, MN"
14879,"RT @BenAxelrod: Urban Meyer: “There’s two types of people in this world: those from Cleveland and people who wish they were.""",10/19/2016 21:33:10 EDT,8158,459,338,"Atlanta, GA"
9673,But why is it that mrs. Clinton owns stuff over there and get money from,10/19/2016 21:33:10 EDT,174,27,221,florida
1910,@cmbeachbum Thanks sweets 😘,10/19/2016 21:33:11 EDT,36333,7674,5598,Fabulous Las Vegas- NO DMs PLZ
1738,FINISH HIM,10/19/2016 21:33:12 EDT,64,150,196,"Villanova, PA"
16521,🙉🙉🙉🙉🙉🙉🙉🙉🙉🙉,10/19/2016 21:33:12 EDT,1006,321,243,"Breckenridge, Texas"
13453,It's the first step to being a liberal! To Believe other liberals lies! https://t.co/Ak97sgiRRf,10/19/2016 21:33:12 EDT,6647,476,603,"Trenton, FL"
1268,Aaaaaaand he's done.  #debatenight,10/19/2016 21:33:12 EDT,761,694,534,Seattle
3600,"I know in the grand scheme of things this is not important, but Hillary is positively glowing tonight. Strong. Poised. Confident. Beautiful.",10/19/2016 21:33:13 EDT,6513,22830,1471,Los Angeles
8858,#noyourethepuppet https://t.co/0kmXsDdCvq,10/19/2016 21:33:13 EDT,1760,9766,408,"Brooklyn, NY"
7788,She did it. She got him rambling. Mission accomplished. #debatenight,10/19/2016 21:33:14 EDT,1,351,385,"Milwaukee, WI"
4820,@realDonaldTrump @POTUS how can you vote for someone that wants to GUT &amp; DISEMBOWEL the FIRST Ammendment?!?!?!?!?!? https://t.co/e3XWUfgbKf,10/19/2016 21:33:14 EDT,2026,313,996,"Casper, WY"
3507,Chris Wallace is not here for any shenanigans. #debatenight,10/19/2016 21:33:15 EDT,155,1484,224,"West Hollywood, CA"
3499,RT @CharlesMBlow: Clinton implies Trump would a Russian puppet as president… #debate,10/19/2016 21:33:15 EDT,2368,286,603,San Francisco
11012,"""Spout the Putin"" will be the name of the next big dance craze. #debatenight",10/19/2016 21:33:17 EDT,7839,2475,2011,"Long Island, NY"
20925,"Finally, Chicago.",10/19/2016 21:33:18 EDT,27350,907,338,"Webster City, IA"
14271,"RT @davidmackau: remember 5 mins ago when we were all like ""wow he's not interrupting her""",10/19/2016 21:33:18 EDT,1700,375,467,NJ/NYC
2417,'no you're the puppet'...says child. #Debatenight,10/19/2016 21:33:19 EDT,7,158,336,"Seattle, WA"
2783,.#ShameOnHer https://t.co/bxuqumyHOX,10/19/2016 21:33:19 EDT,13952,215,421,Ohio
14879,RT @BenAxelrod: Hello to everybody in my mentions attempting to make some sort of clever response to this https://t.co/mYTOJZsCqN,10/19/2016 21:33:20 EDT,8158,459,338,"Atlanta, GA"
16346,RT @jessica_elise: Hillary blaming the Russians for revealing she's corrupt AF lolz,10/19/2016 21:33:20 EDT,1897,166,105,"Cincinnati, OH"
14962,HERE WE GO FOLKS,10/19/2016 21:33:20 EDT,559,221,512,Connecticut
15835,"@TajhB10 exactly!!! It's like ""I know you are but what am I?!""",10/19/2016 21:33:22 EDT,13739,376,1184,Columbia
16223,No I'm not. You are. I'm not. You are. I'm not! I'm not! I'm not!,10/19/2016 21:33:22 EDT,168,576,432,"San Francisco, California"
13253,#WomenWagePeace very cool https://t.co/V77Xjx4Tum,10/19/2016 21:33:23 EDT,473,68,69,"Hollywood, FL"
12851,"RT @igorvolsky: The link between Wikileaks and Russia was confirmed by NBC News right before the start of #debate 
https://t.co/stQCZXmL2k",10/19/2016 21:33:23 EDT,360,149,282,"Los Angeles, CA"
8464,Speaker are u in control #debatenight,10/19/2016 21:33:23 EDT,26251,1054,1286,"New Jersey, USA"
11440,RT @SophiaBush: YAS Queen! #debatenight https://t.co/0wnAwdVIMl,10/19/2016 21:33:25 EDT,20190,479,282,I wish I was at the beach.
10306,Is she telling the truth about no foreign govt?!!? WTF you think lobbysts are for!!! YOU DUMB BITCH!!! #debatenight,10/19/2016 21:33:26 EDT,542,158,119,Queens N.Y.
22220,And that smile says she knows it.,10/19/2016 21:33:26 EDT,2195,1538,464,"Chicago, IL"
12851,RT @HillaryClinton: It's pretty clear that Vladimir Putin would rather have a puppet in the White House than a president. #DebateNight,10/19/2016 21:33:28 EDT,360,149,282,"Los Angeles, CA"
2361,Hillary knows a big story is coming. So she is trying to diffuse,10/19/2016 21:33:28 EDT,5,128,653,"Rumson, NJ"
15743,Watching @HillaryClinton poke bear &amp; waiting for moment un-Presidential Trump pops out is low point in our great democratic-republic #debate,10/19/2016 21:33:29 EDT,771,6113,6720,"Methuen, Massachusetts "
10671,"RT @GeorgeTakei: Just heard that Trump has invited Sarah Palin to the debate. You know, so that he won't feel like the stupidest person in…",10/19/2016 21:33:29 EDT,104,652,1381,Florida
21204,Trump saying Putin has outsmarted HRC. Seems to be losing his cool a bit. #Debatenight,10/19/2016 21:33:30 EDT,1810,1164,2476,"Miami, FL"
9288,Trump defending Putin. Let's just take a moment here and process that.,10/19/2016 21:33:32 EDT,2601,7401,1515,NYC
20404,This https://t.co/WwJfyDcccf,10/19/2016 21:33:32 EDT,112,129,501,"Charlotte, NC"
7650,@JeffreyGoldberg That was BRUTAL.  Tough to watch.,10/19/2016 21:33:32 EDT,2825,265,702,VA
4777,Is anyone else watching this #debate and trying to pick out what will be featured on @nbcsnl this weekend? 😏 @katemckinnon @AlecBaldwin,10/19/2016 21:33:33 EDT,366,996,1810,"Oshkosh, Wisconsin"
1162,The TRUMPSTER FIRE has been lit! #debatenight,10/19/2016 21:33:34 EDT,1252,148,232,"Portland, OR"
11867,"Amen, keep the government out of my body!! #debatenight",10/19/2016 21:33:34 EDT,1126,301,194,NC
9931,"""Putin has no respect for this person."" DJT
""Well that's b/c he'd rather have a puppet..."" HC
""You're the puppet."" DJT #Debate",10/19/2016 21:33:35 EDT,613,491,595,"New York, NY"
9047,"When did the #debate turn into a revival of ""Crossfire""? #debatenight",10/19/2016 21:33:35 EDT,1219,395,233,"New York, New York"
10848,YOU'RE THE PUPPET. #debatenight https://t.co/cGBbVlwY9T,10/19/2016 21:33:36 EDT,6466,494,1029,Tampa
14366,The interruptions have begun #debate,10/19/2016 21:33:36 EDT,128,309,295,"Austin, TX"
1597,Angry Hillary tonight 🤑,10/19/2016 21:33:37 EDT,71,355,220,"Pittsburgh, PA"
13152,Lololololololol https://t.co/1MQxADh9fA,10/19/2016 21:33:37 EDT,10209,877,340,"Hudson Valley, NY"
19254,New plan: every time Trump SPEAKS I'm doing crunches. I'm feelin the Bern in so many ways right now.,10/19/2016 21:33:38 EDT,169,316,110,Hogwarts. NYC.
8933,Done! https://t.co/yNhm4Ggj2f,10/19/2016 21:33:39 EDT,60,606,951,"Minneapolis, MN"
2403,🤔🔎 https://t.co/Ih3MPveXsD,10/19/2016 21:33:39 EDT,8773,452,1412,"Springfield, Missouri"
10671,RT @rolandscahill: These are my favorite puppets https://t.co/HKukPGWUMR,10/19/2016 21:33:40 EDT,104,652,1381,Florida
13848,"*hear my dad ""woo-hoo"" from the other room* *cubs must have scored* *I should rethink my October priorities*",10/19/2016 21:33:40 EDT,4665,114,434,"Omaha, Nebaskgag"
4820,@amazonmusic how can you vote for someone that wants to GUT &amp; DISEMBOWEL the FIRST Ammendment?!?!?!?!?!? https://t.co/1NwwEHqBLJ,10/19/2016 21:33:40 EDT,2026,313,996,"Casper, WY"
13147,@jonodiener what a time to be alive 😐,10/19/2016 21:33:41 EDT,246,3365,375,"Carlsbad, CA | Kailua, HI"
4289,Donald Trump #PutinLoveFest #Debates2016,10/19/2016 21:33:42 EDT,599,263,1227,"Fullerton, CA"
6772,"RT @speechboy71: ""He'd rather believe Vladimir Putin than the intelligence agencies sworn to protect us"" ... OOF",10/19/2016 21:33:43 EDT,7856,1893,1734,"Boston, MA"
16758,"RT @CollegeMarching: You're a puppet!

No you're a puppet!

#debatenight https://t.co/XflJuUUZA9",10/19/2016 21:33:43 EDT,2267,678,903,"Jacksonville, AL"
7128,"RT @TimSClark: Hillary says she supports 2nd Amendment, but her private position in #wikileaks shows she will use Exec Privilege to end it.…",10/19/2016 21:33:44 EDT,143,94,153,"Lexington Park, MD"
22390,"RT @TeamTrump: ""She doesn't like Putin because he has outsmarted her every step of the way -- he's outsmarted her in Syria!"" - @realDonaldT…",10/19/2016 21:33:44 EDT,51,843,1697,"Jefferson, GA"
5842,"RT @rtraister: You're the puppet. No, YOU'RE the puppet.",10/19/2016 21:33:45 EDT,12818,4653,1250,New Orleans
4017,Bully in the playground https://t.co/Wch2UB7VM7,10/19/2016 21:33:45 EDT,720,1300,1162,California
14387,"RT @ChristianJulal: ""You're a puppet.""
""No, you're a puppet.""

#debatenight",10/19/2016 21:33:46 EDT,699,583,358,"Nashville, TN"
12493,It's OUR NSA trying to wake US UP!!! #debatenight,10/19/2016 21:33:46 EDT,25309,1430,2654,"York, ME"
4127,How much coke is Trump snorting before each debate? https://t.co/HK1J71vkzz,10/19/2016 21:33:46 EDT,13145,17482,13603,"San Luis Obispo, CA"
52,Well I didn't see that coming. And all this without any small ball who'd have thunk it,10/19/2016 21:33:47 EDT,57092,214,777,Alaska
1762,@ChaseMit Ha! Funny,10/19/2016 21:33:49 EDT,4107,514,694,"Eagle Point, OR"
10306,"I HATE THESE TWO FUCKS, BOTH LIARS AND CORRUPT
  #debatenight",10/19/2016 21:33:50 EDT,542,158,119,Queens N.Y.
22275,Addy!!!!!!!!!!! #Cubs,10/19/2016 21:33:50 EDT,3727,111,300,"Providence, RI"
2246,"""No! You're the puppet!!!"" #whineylittlebitch",10/19/2016 21:33:50 EDT,7,440,221,"Las Vegas, NV"
4855,RT @BrentBozell: Hillary's caught lying about open borders. Her explanation? Blame the Russians.  Amazing double-talk! Slick Hillary. #deba…,10/19/2016 21:33:50 EDT,4362,2763,2508,"Los Angeles, CA"
11236,@AronMinkoff and so is she,10/19/2016 21:33:51 EDT,3401,244,624,"Grayson, GA"
15948,Didn't think Putin would be the topic to get Trump to start going of the rails.,10/19/2016 21:33:51 EDT,6570,204,346,"Dallas, TX"
11839,"RT @ADL_National: More than 2/3 of the 19,253 #antiSemitic tweets our study examined came from 1,600 Twitter accounts. Read the report http…",10/19/2016 21:33:51 EDT,3326,321,369,"New York, NY"
15079,"RT @iamsakuma: ""No you're the puppet!"" https://t.co/WASf8EamhE",10/19/2016 21:33:51 EDT,862,104,480,Seattle
3755,Trump is on the ropes. He is done. Over. Finished. The redneck revolution is over.,10/19/2016 21:33:51 EDT,28207,1361,842,Los Angeles
10777,Trump is in the pocket of the Kremlin and the GOP allows this...#debate,10/19/2016 21:33:51 EDT,71,19,70,"Sarasota, FL"
22220,Haven't they already established that he actually has met Putin?,10/19/2016 21:33:52 EDT,2195,1538,464,"Chicago, IL"
